Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_41_640.jpg;-9.872728;0;0;2.27028;94.54847;81.27506;359.9865;205.7029;358.8959
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_41_704.jpg;-6.835967;0;0;2.260529;94.42412;81.22149;-0.003988404;204.6104;358.9548
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_41_755.jpg;-5.3481;0;0;2.258245;94.29979;81.16931;359.9893;203.8195;359.0058
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_41_838.jpg;-1.596459;0;0;2.246538;94.1348;81.09991;359.964;203.248;359.1123
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_41_923.jpg;0;0;0;2.236595;93.97125;81.02993;359.913;203.1472;359.2639
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_004.jpg;-3.722098;0;0;2.226498;93.80762;80.96277;359.8548;202.7754;359.3721
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_057.jpg;-5.962135;0;0;2.221191;93.68429;80.91559;359.8134;202.1286;359.3979
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_106.jpg;-3.660237;0;0;2.212358;93.6022;80.88435;359.7878;201.7562;359.4219
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_157.jpg;-1.406745;0;0;2.207658;93.47963;80.83703;359.7464;201.4633;359.4818
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_206.jpg;0;0.148422;0;2.200272;93.39812;80.80511;359.7227;201.4019;359.5369
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_271.jpg;0;0.3978117;0;2.203186;93.23401;80.74081;359.7133;201.3788;359.6529
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_322.jpg;0;0.494484;0;2.210875;93.15102;80.70835;359.7341;201.3772;359.7101
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_409.jpg;0;0.7524666;0;2.237372;92.93919;80.62554;359.8907;201.3765;359.8478
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_457.jpg;0;0.9056934;0;2.266503;92.8523;80.5916;-2.348878E-05;201.3765;359.8997
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_509.jpg;0;0.758958;0;2.290595;92.71985;80.53986;0.2030573;201.3768;359.9733
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_557.jpg;-2.281527;0.6068562;0;2.321111;92.63019;80.50583;0.3518448;201.2511;-0.001280111
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_609.jpg;-4.464716;0.4613103;0;2.336496;92.49432;80.45664;0.563258;200.7614;359.9938
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_657.jpg;-6.770129;0.3076161;0;2.351617;92.40337;80.42538;0.6752133;200.2519;359.9709
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_706.jpg;-9.032859;0.1567674;0;2.356498;92.31227;80.39611;0.7565688;199.5528;359.9189
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_756.jpg;-11.22039;0.01093225;0;2.355574;92.17599;80.35648;0.8091229;198.192;359.7841
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_839.jpg;-7.435049;0;0;2.3423;91.9959;80.30716;0.7772866;196.614;359.5924
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_888.jpg;-5.228716;0;0;2.338105;91.86241;80.27113;0.6782985;195.805;359.4823
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_42_950.jpg;-1.683734;0;0;2.330155;91.73021;80.23525;0.5273026;195.3653;359.4106
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_023.jpg;-4.642965;0;0;2.322842;91.59837;80.20138;0.3552862;194.9135;359.32
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_082.jpg;-7.622613;0;0;2.310575;91.46667;80.17083;0.16596;194.1653;359.1883
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_151.jpg;-10.82498;0;0;2.299871;91.29099;80.13612;359.9126;192.6617;358.9539
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_218.jpg;-13.72904;0;0;2.287944;91.158;80.11369;359.8147;191.2247;358.8084
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_285.jpg;-15;0;0;2.270915;91.0224;80.09316;359.9025;189.6249;358.8364
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_351.jpg;-13.51884;0;0;2.251266;90.8417;80.07492;0.03654717;187.3288;358.9052
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_419.jpg;-10.52079;0;0;2.244385;90.70866;80.06611;-0.002699366;185.8093;358.963
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_485.jpg;-13.53433;0;0;2.234467;90.57577;80.06178;359.9626;184.2943;358.9605
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_551.jpg;-15;0;0;2.222221;90.399;80.06342;359.9536;181.9363;358.8852
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_617.jpg;-13.49817;0;0;2.211873;90.26649;80.06841;359.9914;180.1959;358.8562
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_683.jpg;-10.52594;0;0;2.200774;90.13493;80.07547;0.004795487;178.6794;358.8951
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_748.jpg;-7.618093;0.0956769;0;2.194746;89.96067;80.08831;359.9906;177.1435;358.9833
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_816.jpg;-4.57233;0.2987277;0;2.19317;89.82968;80.09927;359.9893;176.3648;359.0483
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_882.jpg;-1.600998;0.4968165;0;2.206426;89.69755;80.1101;0.007817098;175.9133;359.1331
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_43_950.jpg;0;0.7002853;0;2.226055;89.51829;80.12331;0.08496164;175.7892;359.2944
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_015.jpg;0;0.5026188;0;2.251602;89.3815;80.13333;0.1829892;175.781;359.4237
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_083.jpg;0;0.3057139;0;2.272493;89.24368;80.14346;0.2909283;175.7824;359.5546
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_148.jpg;0;0.1026355;0;2.277632;89.0599;80.157;0.4131634;175.7865;359.7245
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_216.jpg;0;0.1122925;0;2.274614;88.92283;80.16717;0.4725756;175.7885;359.843
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_282.jpg;0;0.306292;0;2.274658;88.78597;80.17738;0.515044;175.7891;359.9515
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_349.jpg;0;0.5116888;0;2.284974;88.60266;80.19135;0.5611832;175.7827;0.06624866
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_417.jpg;0;0.7116391;0;2.303765;88.46358;80.20222;0.6027034;175.7707;0.122827
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_482.jpg;0;0.5155963;0;2.337806;88.32285;80.21329;0.6558571;175.7573;0.1596863
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_549.jpg;0;0.3126073;0;2.353644;88.13404;80.22813;0.7127406;175.7396;0.1842532
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_616.jpg;0;0.1139224;0;2.361072;87.99258;80.23924;0.7256648;175.7272;0.1892411
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_683.jpg;0;0;0;2.356285;87.85204;80.25027;0.7008822;175.716;0.1874604
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_748.jpg;0;0;0;2.349212;87.66623;80.26481;0.6154346;175.7034;0.1800537
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_817.jpg;0;0.10215;0;2.341695;87.52781;80.27558;0.5241502;175.6957;0.1734964
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_883.jpg;0;0.3003408;0;2.340507;87.38939;80.28632;0.4307701;175.6893;0.1665239
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_44_950.jpg;0;0.5039664;0;2.350215;87.20329;80.30074;0.3382602;175.6814;0.1543983
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_015.jpg;0;0.5015847;0;2.368167;87.06182;80.31168;0.3066634;175.6754;0.1410986
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_082.jpg;0;0.2998179;0;2.388478;86.91917;80.32271;0.2949848;175.6697;0.1244727
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_149.jpg;0;0.3097515;0;2.393211;86.72837;80.33742;0.2826882;175.6633;0.09970562
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_216.jpg;0;0.5069787;0;2.401369;86.5843;80.34854;0.287316;175.6584;0.07871903
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_283.jpg;0;0.7097235;0;2.426663;86.43854;80.35982;0.3198943;175.6525;0.05400319
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_350.jpg;0;0.9098839;0;2.45617;86.24028;80.37525;0.426183;175.6421;0.01196407
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_416.jpg;0;1;0;2.493879;86.08798;80.38676;0.5555368;175.6431;-0.001454258
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_482.jpg;0;1;0;2.549351;85.9326;80.39839;0.7180895;175.6478;-0.001315875
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_549.jpg;0;1;0;2.591059;85.72095;80.41454;0.9689842;175.6471;-0.00111871
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_617.jpg;0;1;0;2.632952;85.55906;80.42712;1.17064;175.6402;-0.001037285
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_684.jpg;0;1;0;2.688838;85.39478;80.44011;1.366214;175.6281;-0.001439925
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_749.jpg;0;1;0;2.730449;85.17579;80.45766;1.386888;175.5918;-0.002212402
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_816.jpg;0;1;0;2.780533;85.00967;80.47112;1.323087;175.5738;-0.0007704692
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_882.jpg;0;0.7961482;0;2.833019;84.84072;80.48492;1.292076;175.5561;-0.0007554082
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_45_949.jpg;0;0.5969395;0;2.861449;84.61266;80.50359;1.265417;175.5321;-0.0007283398
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_017.jpg;0;0.3957223;0;2.881516;84.44058;80.51774;1.234488;175.5143;-0.0006647637
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_082.jpg;0;0.2000824;0;2.893396;84.26848;80.53193;1.178666;175.4968;-0.0005925909
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_151.jpg;0;0;0;2.891787;84.04023;80.5508;1.048054;175.4743;-0.0004359777
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_218.jpg;-1.517688;0;0;2.883316;83.87044;80.56525;0.9072515;175.386;-0.0003701039
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_284.jpg;-4.485924;0;0;2.870656;83.70185;80.58108;0.7387007;175.0413;-0.003841287
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_350.jpg;-7.513695;0;0;2.860125;83.47936;80.60725;0.4717818;174.0014;359.8951
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_417.jpg;-10.49785;0;0;2.848495;83.31459;80.63206;0.2410576;172.7861;359.7179
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_484.jpg;-10.46627;0;0;2.830307;83.15193;80.66178;359.9872;171.2795;359.4571
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_550.jpg;-7.487357;0;0;2.819731;82.93496;80.70444;359.7554;169.6157;359.1545
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_617.jpg;-4.493786;0;0;2.809027;82.77135;80.7375;359.6879;168.7631;359.0202
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_683.jpg;-1.483655;0;0;2.794691;82.60588;80.77091;359.7615;168.2602;359.0202
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_752.jpg;-1.516667;0;0;2.781283;82.38506;80.81641;359.9424;168.0476;359.1288
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_818.jpg;-4.576392;0;0;2.77147;82.22169;80.85374;0.03492996;167.6123;359.1502
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_884.jpg;-4.579119;0;0;2.758053;82.06055;80.89359;0.07405277;166.896;359.1399
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_46_951.jpg;-1.596362;0;0;2.749466;81.84747;80.9467;0.06965347;166.2731;359.1566
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_017.jpg;0;0;0;2.740629;81.68854;80.9857;0.0367508;166.1461;359.2021
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_083.jpg;0;0.2045805;0;2.73111;81.53011;81.02463;359.994;166.1192;359.2582
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_151.jpg;0;0.4021077;0;2.734236;81.31801;81.07677;359.9676;166.1156;359.354
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_217.jpg;0;0.6028897;0;2.745581;81.15739;81.11639;359.9846;166.1152;359.4315
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_283.jpg;0;0.4016676;0;2.769748;80.99522;81.15643;0.03548152;166.1153;359.5132
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_351.jpg;0;0.2056401;0;2.778198;80.77811;81.21008;0.1150665;166.1158;359.6254
C:\Users\fhemf\OneDrive - leverage proactive deliverables\Courses\Self Studies\Udacity-Robotics Software Engineer\proj1_Search and Sample Return\RoboND-Rover-Project-master\train_dataset\IMG\robocam_2019_01_20_00_56_47_419.jpg;-3.033562;0.003402613;0;2.778517;80.61621;81.25177;0.1538507;165.8966;359.6773
